Qoil,Qwater,Qgas,BHP,WHP,WHT,Tsep,Psep,Choke_in
448.4,298.9,2.24,5432.23,3056.22,85.32,60.38,600,0.25
373.4,560.1,1.87,5418.82,3012.13,92.27,61.15,600,0.25
214.4,857.6,1.07,5436.96,2542.51,97.53,62.47,600,0.25
1063.9,0,5.32,5348.17,3565.79,93.1,61.56,100,0.32
935.8,233.9,4.68,5312,3435.36,97.25,62.44,100,0.32
789,526,3.95,5302.76,3251.36,102.72,63.76,100,0.32
604.9,907.4,3.03,5305.36,2938.63,109.93,65.69,100,0.32
352.5,1410.2,1.76,5331.49,2421.9,118.37,68.81,100,0.32
1063.9,0,5.32,5348.17,3565.79,93.1,61.56,200,0.32
935.8,233.9,4.68,5312,3435.36,97.25,62.44,200,0.32
789,526,3.95,5302.76,3251.37,102.72,63.76,200,0.32
604.9,907.4,3.03,5305.36,2938.63,109.93,65.69,200,0.32
352.5,1410.2,1.76,5331.49,2421.9,118.37,68.81,200,0.32
1063.9,0,5.32,5348.17,3565.79,93.1,61.56,300,0.32
935.8,233.9,4.68,5312,3435.36,97.25,62.44,300,0.32
789,526,3.95,5302.76,3251.37,102.72,63.76,300,0.32
604.9,907.4,3.03,5305.36,2938.64,109.93,65.69,300,0.32
352.5,1410.2,1.76,5331.49,2421.9,118.37,68.81,300,0.32
1063.9,0,5.32,5348.17,3565.79,93.1,61.56,400,0.32
935.8,233.9,4.68,5312,3435.36,97.25,62.44,400,0.32
789,526,3.95,5302.76,3251.36,102.72,63.76,400,0.32
604.9,907.4,3.03,5305.36,2938.64,109.93,65.69,400,0.32
352.5,1410.2,1.76,5331.49,2421.9,118.37,68.81,400,0.32
1063.9,0,5.32,5348.17,3565.79,93.1,61.56,500,0.32
935.8,233.9,4.68,5312,3435.36,97.25,62.44,500,0.32
789,526,3.95,5302.76,3251.36,102.72,63.76,500,0.32
604.9,907.4,3.03,5305.36,2938.64,109.93,65.69,500,0.32
352.5,1410.2,1.76,5331.49,2421.9,118.37,68.81,500,0.32
1063.9,0,5.32,5348.17,3565.79,93.1,61.56,600,0.32
935.8,233.9,4.68,5312,3435.36,97.25,62.44,600,0.32
789,526,3.95,5302.76,3251.36,102.72,63.76,600,0.32
604.9,907.4,3.03,5305.36,2938.64,109.93,65.69,600,0.32
352.5,1410.2,1.76,5331.49,2421.9,118.37,68.81,600,0.32
1701.4,0,8.51,5193.14,3306.53,111.26,65.42,100,0.42
1484.5,371.1,7.42,5138.4,3172.3,116.15,67.95,100,0.42
1241.2,827.5,6.21,5128.45,3009.33,122.38,71.5,100,0.42
941.5,1412.3,4.71,5138.85,2737.02,130.24,76.35,100,0.42
543.4,2173.4,2.72,5185.07,2281.4,138.65,82.86,100,0.42
1701.4,0,8.51,5193.14,3306.53,111.26,65.42,200,0.42
1484.5,371.1,7.42,5138.4,3172.3,116.15,67.95,200,0.42
1241.2,827.5,6.21,5128.45,3009.33,122.38,71.5,200,0.42
941.5,1412.3,4.71,5138.84,2737.02,130.24,76.35,200,0.42
543.4,2173.4,2.72,5185.07,2281.4,138.65,82.86,200,0.42
1701.4,0,8.51,5193.14,3306.53,111.26,65.42,300,0.42
1484.5,371.1,7.42,5138.4,3172.3,116.15,67.95,300,0.42
1241.2,827.5,6.21,5128.45,3009.33,122.38,71.5,300,0.42
941.5,1412.3,4.71,5138.85,2737.02,130.24,76.35,300,0.42
543.4,2173.4,2.72,5185.07,2281.4,138.65,82.86,300,0.42
1701.4,0,8.51,5193.14,3306.53,111.26,65.42,400,0.42
1484.5,371.1,7.42,5138.4,3172.3,116.15,67.95,400,0.42
1241.2,827.5,6.21,5128.45,3009.33,122.38,71.5,400,0.42
941.5,1412.3,4.71,5138.85,2737.02,130.24,76.35,400,0.42
543.4,2173.4,2.72,5185.07,2281.4,138.65,82.86,400,0.42
1701.4,0,8.51,5193.14,3306.53,111.26,65.42,500,0.42
1484.5,371.1,7.42,5138.4,3172.3,116.15,67.95,500,0.42
1241.2,827.5,6.21,5128.44,3009.33,122.38,71.5,500,0.42
941.5,1412.3,4.71,5138.85,2737.02,130.24,76.35,500,0.42
543.4,2173.4,2.72,5185.07,2281.4,138.65,82.86,500,0.42
1701.4,0,8.51,5193.14,3306.53,111.26,65.42,600,0.42
1484.5,371.1,7.42,5138.4,3172.3,116.15,67.95,600,0.42
1241.2,827.5,6.21,5128.45,3009.33,122.38,71.5,600,0.42
941.5,1412.3,4.71,5138.85,2737.02,130.24,76.35,600,0.42
543.4,2173.4,2.72,5185.07,2281.4,138.65,82.86,600,0.42
2505.7,0,12.53,4990.67,2941.93,128.94,74.97,100,0.54
2174.6,543.6,10.87,4913.46,2804.67,134.13,79.08,100,0.54
1816.9,1211.2,9.08,4901.64,2664.34,140.72,84.83,100,0.54
1370.1,2055.1,6.85,4923.83,2433.19,148.38,92.07,100,0.54
786.9,3147.6,3.94,4997.01,2038,155.84,100.71,100,0.54
2505.7,0,12.53,4990.67,2941.93,128.94,74.97,200,0.54
2174.6,543.6,10.87,4913.46,2804.67,134.13,79.08,200,0.54
1816.9,1211.2,9.08,4901.64,2664.34,140.72,84.83,200,0.54
1370.1,2055.1,6.85,4923.83,2433.19,148.38,92.07,200,0.54
786.9,3147.6,3.94,4997.01,2038,155.84,100.71,200,0.54
2505.7,0,12.53,4990.67,2941.93,128.94,74.97,300,0.54
2174.6,543.6,10.87,4913.46,2804.67,134.13,79.08,300,0.54
1816.9,1211.2,9.08,4901.64,2664.34,140.72,84.83,300,0.54
1370.1,2055.1,6.85,4923.83,2433.19,148.38,92.07,300,0.54
786.9,3147.6,3.94,4997.01,2038,155.84,100.71,300,0.54
2505.7,0,12.53,4990.67,2941.93,128.94,74.97,400,0.54
2174.6,543.6,10.87,4913.46,2804.67,134.13,79.08,400,0.54
1816.9,1211.2,9.08,4901.64,2664.34,140.72,84.83,400,0.54
1370.1,2055.1,6.85,4923.83,2433.19,148.38,92.07,400,0.54
786.9,3147.6,3.94,4997.01,2038,155.84,100.71,400,0.54
2505.7,0,12.53,4990.67,2941.93,128.94,74.97,500,0.54
2174.6,543.6,10.87,4913.46,2804.67,134.13,79.08,500,0.54
1816.9,1211.2,9.08,4901.64,2664.34,140.72,84.83,500,0.54
1370.1,2055.1,6.85,4923.83,2433.19,148.38,92.07,500,0.54
786.9,3147.6,3.94,4997.01,2038,155.84,100.71,500,0.54
2505.7,0,12.53,4990.67,2941.93,128.94,74.97,600,0.54
2174.6,543.6,10.87,4913.46,2804.67,134.13,79.08,600,0.54
1816.9,1211.2,9.08,4901.64,2664.34,140.72,84.83,600,0.54
1370.1,2055.1,6.85,4923.83,2433.19,148.38,92.07,600,0.54
786.9,3147.6,3.94,4997.01,2038,155.84,100.71,600,0.54
3359.2,0,16.8,4767.74,2452.79,142.95,86.5,100,0.7
2895.9,724,14.48,4669.86,2329.56,147.73,91.53,100,0.7
2420,1613.4,12.1,4657.45,2219.12,154.24,98.75,100,0.7
1822.6,2733.9,9.11,4692.26,2043.52,160.91,107.04,100,0.7
1048.3,4193.3,5.24,4793.52,1708.81,167.99,116.77,100,0.7
3359.2,0,16.8,4767.74,2452.79,142.95,86.5,200,0.7
2895.9,724,14.48,4669.86,2329.56,147.73,91.53,200,0.7
2420,1613.4,12.1,4657.45,2219.12,154.24,98.75,200,0.7
1822.6,2733.9,9.11,4692.26,2043.52,160.91,107.04,200,0.7
1048.3,4193.3,5.24,4793.52,1708.81,167.99,116.77,200,0.7
3359.2,0,16.8,4767.74,2452.79,142.95,86.5,300,0.7
2895.9,724,14.48,4669.86,2329.56,147.73,91.53,300,0.7
2420,1613.4,12.1,4657.45,2219.12,154.24,98.75,300,0.7
1822.6,2733.9,9.11,4692.26,2043.52,160.91,107.04,300,0.7
1048.3,4193.3,5.24,4793.52,1708.81,167.99,116.77,300,0.7
3359.2,0,16.8,4767.74,2452.79,142.95,86.5,400,0.7
2895.9,724,14.48,4669.86,2329.56,147.73,91.53,400,0.7
2420,1613.4,12.1,4657.45,2219.12,154.24,98.75,400,0.7
1822.6,2733.9,9.11,4692.26,2043.52,160.91,107.04,400,0.7
1048.3,4193.3,5.24,4793.52,1708.81,167.99,116.77,400,0.7
3359.2,0,16.8,4767.74,2452.79,142.95,86.5,500,0.7
2895.9,724,14.48,4669.86,2329.56,147.73,91.53,500,0.7
2420,1613.4,12.1,4657.45,2219.12,154.24,98.75,500,0.7
1822.6,2733.9,9.11,4692.26,2043.52,160.91,107.04,500,0.7
1048.3,4193.3,5.24,4793.52,1708.81,167.99,116.77,500,0.7
3359.2,0,16.8,4767.74,2452.79,142.95,86.5,600,0.7
2895.9,724,14.48,4669.86,2329.56,147.73,91.53,600,0.7
2420,1613.4,12.1,4657.45,2219.12,154.24,98.75,600,0.7
1822.6,2733.9,9.11,4692.26,2043.52,160.91,107.04,600,0.7
1048.3,4193.3,5.24,4793.52,1708.81,167.99,116.77,600,0.7
4059.2,0,20.3,4577.16,1975.43,151.54,95.61,100,0.9
3487,871.8,17.44,4463.37,1865.66,156.27,101.12,100,0.9
2914.5,1943,14.57,4451.24,1776.97,162.34,108.89,100,0.9
2200.4,3300.7,11,4495.3,1633.95,168.63,117.73,100,0.9
1274.3,5097.2,6.37,4616.04,1363.31,175.29,127.92,100,0.9
4059.2,0,20.3,4577.16,1975.43,151.54,95.61,200,0.9
3487,871.8,17.44,4463.37,1865.66,156.27,101.12,200,0.9
2914.5,1943,14.57,4451.24,1776.97,162.34,108.89,200,0.9
2200.4,3300.7,11,4495.3,1633.95,168.63,117.73,200,0.9
1274.3,5097.2,6.37,4616.04,1363.3,175.29,127.92,200,0.9
4059.2,0,20.3,4577.16,1975.43,151.54,95.61,300,0.9
3487,871.8,17.44,4463.37,1865.66,156.27,101.12,300,0.9
2914.5,1943,14.57,4451.24,1776.97,162.34,108.89,300,0.9
2200.4,3300.7,11,4495.3,1633.95,168.63,117.73,300,0.9
1274.3,5097.2,6.37,4616.04,1363.31,175.29,127.92,300,0.9
4059.2,0,20.3,4577.16,1975.43,151.54,95.61,400,0.9
3487,871.8,17.44,4463.37,1865.66,156.27,101.12,400,0.9
2914.5,1943,14.57,4451.24,1776.97,162.34,108.89,400,0.9
2200.4,3300.7,11,4495.3,1633.95,168.63,117.73,400,0.9
1274.3,5097.2,6.37,4616.04,1363.3,175.29,127.92,400,0.9
4059.2,0,20.3,4577.16,1975.43,151.54,95.61,500,0.9
3487,871.8,17.44,4463.37,1865.66,156.27,101.12,500,0.9
2914.5,1943,14.57,4451.24,1776.97,162.34,108.89,500,0.9
2200.4,3300.7,11,4495.3,1633.95,168.63,117.73,500,0.9
1274.3,5097.2,6.37,4616.04,1363.31,175.29,127.92,500,0.9
4059.2,0,20.3,4577.16,1975.43,151.54,95.61,600,0.9
3487,871.8,17.44,4463.37,1865.66,156.27,101.12,600,0.9
2914.5,1943,14.57,4451.24,1776.97,162.34,108.89,600,0.9
2200.4,3300.7,11,4495.3,1633.95,168.63,117.73,600,0.9
1274.2,5096.7,6.37,4616.13,1363.49,175.29,127.91,600,0.9
4522.9,0,22.61,4446.87,1617.06,156.32,101.24,100,1.16
3878.1,969.5,19.39,4322.52,1517.36,160.86,106.94,100,1.16
3242.6,2161.7,16.21,4310.86,1436.6,166.67,114.89,100,1.16
2457.2,3685.8,12.29,4359.3,1314.02,172.87,124.08,100,1.16
1430.5,5721.8,7.15,4492.46,1086.6,179.28,134.45,100,1.16
4522.9,0,22.61,4446.87,1617.06,156.32,101.24,200,1.16
3878.1,969.5,19.39,4322.52,1517.36,160.86,106.94,200,1.16
3242.6,2161.7,16.21,4310.86,1436.6,166.67,114.89,200,1.16
2457.2,3685.8,12.29,4359.3,1314.02,172.87,124.08,200,1.16
1430.5,5721.8,7.15,4492.46,1086.6,179.28,134.45,200,1.16
4522.9,0,22.61,4446.87,1617.06,156.32,101.24,300,1.16
3878.1,969.5,19.39,4322.52,1517.36,160.86,106.94,300,1.16
3242.6,2161.7,16.21,4310.86,1436.6,166.67,114.89,300,1.16
2457.2,3685.8,12.29,4359.3,1314.02,172.87,124.08,300,1.16
1430.5,5721.8,7.15,4492.46,1086.6,179.28,134.45,300,1.16
4522.9,0,22.61,4446.88,1617.06,156.32,101.24,400,1.16
3878.1,969.5,19.39,4322.52,1517.36,160.86,106.94,400,1.16
3242.6,2161.7,16.21,4310.86,1436.6,166.67,114.89,400,1.16
2457.2,3685.8,12.29,4359.3,1314.02,172.87,124.08,400,1.16
1430.5,5721.8,7.15,4492.46,1086.6,179.28,134.45,400,1.16
4522.9,0,22.61,4446.88,1617.06,156.32,101.24,500,1.16
3878.1,969.5,19.39,4322.52,1517.36,160.86,106.94,500,1.16
3242.6,2161.7,16.21,4310.86,1436.6,166.67,114.89,500,1.16
2457.2,3685.8,12.29,4359.3,1314.02,172.87,124.08,500,1.16
1426.8,5707.2,7.13,4495.36,1093.88,179.19,134.3,500,1.16
4522.9,0,22.61,4446.87,1617.06,156.32,101.24,600,1.16
3877.2,969.3,19.39,4322.85,1518.17,160.85,106.93,600,1.16
3241.3,2160.9,16.21,4311.41,1437.99,166.66,114.87,600,1.16
2453.1,3679.7,12.27,4361.47,1319.64,172.81,123.99,600,1.16
1411.7,5646.7,7.06,4507.38,1119.62,178.84,133.71,600,1.16
4774.1,0,23.87,4375.37,1408.08,158.71,104.19,100,1.5
4091.6,1022.9,20.46,4244.6,1312.46,163.2,110,100,1.5
3426.7,2284.5,17.13,4231.32,1234.58,168.91,118.11,100,1.5
2600.2,3900.4,13,4282.74,1119.76,174.93,127.33,100,1.5
1517.8,6071.1,7.59,4423.11,916.66,181.28,137.82,100,1.5
4774.1,0,23.87,4375.37,1408.08,158.71,104.19,200,1.5
4091.6,1022.9,20.46,4244.6,1312.46,163.2,110,200,1.5
3426.7,2284.5,17.13,4231.32,1234.59,168.91,118.11,200,1.5
2600.2,3900.4,13,4282.74,1119.76,174.93,127.33,200,1.5
1517.8,6071.1,7.59,4423.11,916.66,181.28,137.82,200,1.5
4774.1,0,23.87,4375.37,1408.08,158.71,104.19,300,1.5
4091.6,1022.9,20.46,4244.6,1312.46,163.2,110,300,1.5
3426.7,2284.5,17.13,4231.32,1234.59,168.91,118.11,300,1.5
2600.2,3900.4,13,4282.74,1119.76,174.93,127.33,300,1.5
1517.1,6068.5,7.59,4423.62,918.07,181.27,137.8,300,1.5
4773.8,0,23.87,4375.44,1408.28,158.71,104.19,400,1.5
4091.5,1022.9,20.46,4244.6,1312.47,163.2,110,400,1.5
3425.7,2283.8,17.13,4231.75,1235.68,168.9,118.09,400,1.5
2597,3895.5,12.99,4284.48,1124.52,174.89,127.26,400,1.5
1507.1,6028.5,7.54,4431.62,940.06,181.07,137.45,400,1.5
4767.3,0,23.84,4377.3,1413.71,158.64,104.11,500,1.5
4082.3,1020.6,20.41,4248.09,1321.87,163.12,109.87,500,1.5
3413.4,2275.6,17.07,4237.05,1249.62,168.75,117.88,500,1.5
2579.9,3869.9,12.9,4293.62,1146.07,174.64,126.87,500,1.5
1487.6,5950.4,7.44,4447.12,976.71,180.61,136.69,500,1.5
4745.9,0,23.73,4383.38,1431.66,158.44,103.86,600,1.5
4059.8,1015,20.3,4256.54,1344.68,162.91,109.58,600,1.5
3389.5,2259.7,16.95,4247.4,1276.76,168.46,117.46,600,1.5
2556.2,3834.3,12.78,4306.29,1181.04,174.3,126.33,600,1.5
1463.2,5852.9,7.32,4466.45,1022.95,180.04,135.73,600,1.5
4885.8,0,24.43,4343.54,1311.8,159.77,105.51,100,1.94
4184.2,1046,20.92,4209.76,1217.02,164.06,111.2,100,1.94
3508,2338.6,17.54,4196.21,1140.49,169.9,119.53,100,1.94
2662.7,3994.1,13.31,4249.29,1028.67,175.84,128.75,100,1.94
1556.3,6225.2,7.78,4392.29,835.4,182.03,139.14,100,1.94
4885.8,0,24.43,4343.54,1311.8,159.77,105.51,200,1.94
4184.2,1046,20.92,4209.76,1217.02,164.06,111.2,200,1.94
3508,2338.6,17.54,4196.21,1140.49,169.9,119.53,200,1.94
2662.7,3994,13.31,4249.31,1028.72,175.84,128.75,200,1.94
1554.9,6219.7,7.78,4393.39,838.53,182,139.09,200,1.94
4883.8,0,24.42,4344.14,1313.57,159.75,105.48,300,1.94
4180.6,1045.1,20.9,4211.11,1220.74,164.03,111.16,300,1.94
3503.1,2335.4,17.52,4198.3,1146.14,169.84,119.44,300,1.94
2655.6,3983.4,13.28,4253.11,1039.48,175.74,128.59,300,1.94
1545.1,6180.3,7.73,4401.27,860.94,181.81,138.76,300,1.94
4868.9,0,24.35,4348.36,1326.4,159.61,105.31,400,1.94
4165.1,1041.3,20.83,4216.94,1236.8,163.88,110.96,400,1.94
3486.4,2324.3,17.43,4205.53,1165.62,169.64,119.15,400,1.94
2639.6,3959.4,13.2,4261.68,1063.96,175.5,128.23,400,1.94
1527.5,6110.1,7.64,4415.31,894.78,181.47,138.16,400,1.94
4844.2,0,24.22,4355.41,1347.74,159.37,105.02,500,1.94
4141.1,1035.3,20.71,4225.98,1261.59,163.66,110.64,500,1.94
3462.3,2308.2,17.31,4215.94,1193.53,169.35,118.73,500,1.94
2615.4,3923.1,13.08,4274.62,1096.61,175.15,127.68,500,1.94
1507.5,6030,7.54,4431.31,939.19,181.08,137.47,500,1.94
4811.6,0,24.06,4364.69,1375.66,159.06,104.63,600,1.94
4110.2,1027.5,20.55,4237.6,1293.32,163.37,110.24,600,1.94
3432.1,2288.1,17.16,4228.98,1228.18,168.98,118.2,600,1.94
2587.7,3881.6,12.94,4289.42,1137.15,174.75,127.05,600,1.94
1480.9,5923.7,7.41,4452.4,990.01,180.46,136.43,600,1.94
4928.2,0,24.64,4331.47,1274.68,160.17,106,100,2.5
4219.2,1054.8,21.1,4196.58,1180.34,164.38,111.66,100,2.5
3537.8,2358.5,17.69,4183.1,1104.24,170.23,120.01,100,2.5
2687.4,4031.1,13.44,4236.02,994.2,176.18,129.3,100,2.5
1572,6288,7.86,4379.75,805.17,182.34,139.67,100,2.5
4925.9,0,24.63,4332.14,1276.72,160.15,105.98,200,2.5
4216.3,1054.1,21.08,4197.66,1183.35,164.36,111.62,200,2.5
3534.2,2356.1,17.67,4184.72,1108.79,170.19,119.96,200,2.5
2683.1,4024.6,13.42,4238.39,1001.09,176.13,129.21,200,2.5
1565.8,6263.1,7.83,4384.71,819.44,182.22,139.46,200,2.5
4913.3,0,24.57,4335.73,1287.75,160.03,105.83,300,2.5
4203.7,1050.9,21.02,4202.42,1196.59,164.24,111.46,300,2.5
3521.9,2347.9,17.61,4190.19,1124.15,170.07,119.77,300,2.5
2670.9,4006.3,13.35,4244.94,1020.04,175.96,128.94,300,2.5
1552,6208.1,7.76,4395.71,845.1,181.95,138.99,300,2.5
4893.2,0,24.47,4341.46,1305.29,159.84,105.59,400,2.5
4183.8,1045.9,20.92,4209.9,1217.31,164.06,111.2,400,2.5
3502.5,2335,17.51,4198.57,1146.85,169.84,119.43,400,2.5
2650.9,3976.4,13.26,4255.61,1046.61,175.67,128.48,400,2.5
1535.9,6143.5,7.68,4408.63,881.63,181.63,138.44,400,2.5
4865.4,0,24.33,4349.35,1329.32,159.57,105.27,500,2.5
4157.8,1039.4,20.79,4219.69,1244.3,163.81,110.86,500,2.5
3476.9,2317.9,17.39,4209.63,1176.61,169.52,118.99,500,2.5
2627.6,3941.4,13.14,4268.1,1081.59,175.33,127.95,500,2.5
1513.3,6053.4,7.57,4426.65,926.39,181.19,137.67,500,2.5
4831.3,0,24.16,4359.07,1358.7,159.25,104.87,600,2.5
4126,1031.5,20.63,4231.63,1277,163.52,110.45,600,2.5
3445.7,2297.1,17.23,4223.11,1212.59,169.14,118.44,600,2.5
2598,3897,12.99,4283.95,1122.75,174.9,127.28,600,2.5
1486.7,5946.9,7.43,4447.8,978.45,180.59,136.65,600,2.5
605.6,0,3.33,5453.92,3946.11,80.08,60.27,100,0.25
547.6,136.9,3.01,5429.01,3709.16,83.23,60.35,100,0.25
471,314,2.59,5420.25,3399.77,87.26,60.45,100,0.25
362,543,1.99,5421.36,3070.03,91.9,60.98,100,0.25
210.4,841.4,1.16,5437.85,2611.97,97.17,62.35,100,0.25
600.6,0,3.3,5455.15,3940.92,79.91,60.27,200,0.25
541.7,135.4,2.98,5430.83,3689.65,82.98,60.34,200,0.25
455.1,303.4,2.5,5426.32,3296.97,86.34,60.44,200,0.25
362,543,1.99,5421.36,3070.03,91.9,60.98,200,0.25
210.4,841.4,1.16,5437.85,2611.97,97.17,62.35,200,0.25
589.4,0,3.24,5457.84,3900.17,79.54,60.26,300,0.25
506.3,126.6,2.79,5441.9,3482.05,81.48,60.32,300,0.25
433.4,289,2.38,5434.58,3162.17,85.09,60.41,300,0.25
362,543,1.99,5421.36,3070.03,91.9,60.98,300,0.25
210.4,841.4,1.16,5437.85,2611.97,97.17,62.35,300,0.25
546.5,0,3.01,5468.2,3667.09,78.11,60.24,400,0.25
469.6,117.4,2.58,5453.38,3276.81,79.92,60.3,400,0.25
410.6,273.8,2.26,5443.29,3028.18,83.77,60.39,400,0.25
362,543,1.99,5421.36,3070.03,91.9,60.98,400,0.25
210.4,841.4,1.16,5437.85,2611.97,97.17,62.35,400,0.25
497.6,0,2.74,5480,3408.42,76.49,60.22,500,0.25
435.6,108.9,2.4,5463.98,3099.94,78.48,60.27,500,0.25
395.5,263.6,2.18,5449.07,2951.96,82.89,60.38,500,0.25
362,543,1.99,5421.36,3070.02,91.9,60.98,500,0.25
210.4,841.4,1.16,5437.85,2611.97,97.17,62.35,500,0.25
452.3,0,2.49,5490.92,3183,74.99,60.2,600,0.25
406.9,101.7,2.24,5472.95,2964.39,77.26,60.26,600,0.25
386.2,257.5,2.12,5452.61,2918.06,82.36,60.37,600,0.25
362,543,1.99,5421.36,3070.02,91.9,60.98,600,0.25
210.4,841.4,1.16,5437.85,2611.97,97.17,62.35,600,0.25
1007.4,0,5.54,5355.71,3603.12,92.83,61.43,100,0.32
889.5,222.4,4.89,5320.33,3488.39,96.7,62.31,100,0.32
754.2,502.8,4.15,5310.31,3321.9,101.9,63.61,100,0.32
584.1,876.2,3.21,5310.59,3023.47,109.01,65.54,100,0.32
346.6,1386.4,1.91,5332.43,2487.62,118.06,68.55,100,0.32
1007.4,0,5.54,5355.71,3603.12,92.83,61.43,200,0.32
889.5,222.4,4.89,5320.33,3488.39,96.7,62.31,200,0.32
754.2,502.8,4.15,5310.31,3321.9,101.9,63.61,200,0.32
584.1,876.2,3.21,5310.59,3023.47,109.01,65.54,200,0.32
346.6,1386.4,1.91,5332.43,2487.62,118.06,68.55,200,0.32
1007.4,0,5.54,5355.71,3603.12,92.83,61.43,300,0.32
889.5,222.4,4.89,5320.33,3488.39,96.7,62.31,300,0.32
754.2,502.8,4.15,5310.31,3321.9,101.9,63.61,300,0.32
584.1,876.2,3.21,5310.59,3023.47,109.01,65.54,300,0.32
346.6,1386.4,1.91,5332.43,2487.62,118.06,68.55,300,0.32
1007.4,0,5.54,5355.71,3603.12,92.83,61.43,400,0.32
889.5,222.4,4.89,5320.33,3488.39,96.7,62.31,400,0.32
754.2,502.8,4.15,5310.31,3321.9,101.9,63.61,400,0.32
584.1,876.2,3.21,5310.59,3023.47,109.01,65.54,400,0.32
346.6,1386.4,1.91,5332.43,2487.62,118.06,68.55,400,0.32
1007.4,0,5.54,5355.71,3603.12,92.83,61.43,500,0.32
889.5,222.4,4.89,5320.33,3488.39,96.7,62.31,500,0.32
754.2,502.8,4.15,5310.31,3321.9,101.9,63.61,500,0.32
584.1,876.2,3.21,5310.59,3023.47,109.01,65.54,500,0.32
346.6,1386.4,1.91,5332.43,2487.62,118.06,68.55,500,0.32
1007.4,0,5.54,5355.71,3603.12,92.83,61.43,600,0.32
889.5,222.4,4.89,5320.33,3488.39,96.7,62.31,600,0.32
754.2,502.8,4.15,5310.31,3321.9,101.9,63.61,600,0.32
584.1,876.2,3.21,5310.59,3023.47,109.01,65.54,600,0.32
346.6,1386.4,1.91,5332.43,2487.62,118.06,68.55,600,0.32
1596.2,0,8.78,5208.75,3359.25,110.19,65.41,100,0.42
1417.4,354.3,7.8,5150.06,3222.02,115.83,67.59,100,0.42
1191.7,794.4,6.55,5138.55,3073.57,121.69,71.05,100,0.42
912.3,1368.5,5.02,5145.48,2813.62,129.37,75.87,100,0.42
534.5,2138.2,2.94,5186.25,2348.3,138.32,82.51,100,0.42
1596.2,0,8.78,5208.75,3359.25,110.19,65.41,200,0.42
1417.4,354.3,7.8,5150.06,3222.02,115.83,67.59,200,0.42
1191.7,794.4,6.55,5138.55,3073.57,121.69,71.05,200,0.42
912.3,1368.5,5.02,5145.48,2813.62,129.37,75.87,200,0.42
534.5,2138.2,2.94,5186.25,2348.3,138.32,82.51,200,0.42
1596.2,0,8.78,5208.75,3359.25,110.19,65.41,300,0.42
1417.4,354.3,7.8,5150.06,3222.02,115.83,67.59,300,0.42
1191.7,794.4,6.55,5138.55,3073.57,121.69,71.05,300,0.42
912.3,1368.5,5.02,5145.48,2813.62,129.37,75.87,300,0.42
534.5,2138.2,2.94,5186.25,2348.3,138.32,82.51,300,0.42
1596.2,0,8.78,5208.75,3359.25,110.19,65.41,400,0.42
1417.4,354.3,7.8,5150.06,3222.01,115.83,67.59,400,0.42
1191.7,794.4,6.55,5138.55,3073.57,121.69,71.05,400,0.42
912.3,1368.5,5.02,5145.48,2813.62,129.37,75.87,400,0.42
534.5,2138.2,2.94,5186.25,2348.3,138.32,82.51,400,0.42
1596.2,0,8.78,5208.75,3359.25,110.19,65.41,500,0.42
1417.4,354.3,7.8,5150.06,3222.02,115.83,67.59,500,0.42
1191.7,794.4,6.55,5138.55,3073.57,121.69,71.05,500,0.42
912.3,1368.5,5.02,5145.48,2813.62,129.37,75.87,500,0.42
534.5,2138.2,2.94,5186.25,2348.3,138.32,82.51,500,0.42
1596.2,0,8.78,5208.75,3359.25,110.19,65.41,600,0.42
1417.4,354.3,7.8,5150.06,3222.02,115.83,67.59,600,0.42
1191.7,794.4,6.55,5138.55,3073.57,121.69,71.05,600,0.42
912.3,1368.5,5.02,5145.48,2813.62,129.37,75.87,600,0.42
534.5,2138.2,2.94,5186.25,2348.3,138.32,82.51,600,0.42
2361.7,0,12.99,5011.53,2990.54,127.87,74.65,100,0.54
2078.7,519.7,11.43,4930.3,2852.36,133.83,78.68,100,0.54
1747.3,1164.9,9.61,4915.5,2724.58,140.04,84.22,100,0.54
1333.5,2000.3,7.33,4930.71,2498.78,147.93,91.58,100,0.54
775.1,3100.3,4.26,4997.99,2102.32,155.49,100.31,100,0.54
2361.7,0,12.99,5011.53,2990.54,127.87,74.65,200,0.54
2078.7,519.7,11.43,4930.29,2852.36,133.83,78.68,200,0.54
1747.3,1164.9,9.61,4915.5,2724.58,140.04,84.22,200,0.54
1333.5,2000.3,7.33,4930.71,2498.78,147.93,91.58,200,0.54
775.1,3100.3,4.26,4997.99,2102.32,155.49,100.31,200,0.54
2361.7,0,12.99,5011.53,2990.54,127.87,74.65,300,0.54
2078.7,519.7,11.43,4930.29,2852.36,133.83,78.68,300,0.54
1747.3,1164.9,9.61,4915.5,2724.58,140.04,84.22,300,0.54
1333.5,2000.3,7.33,4930.71,2498.78,147.93,91.58,300,0.54
775.1,3100.3,4.26,4997.99,2102.32,155.49,100.31,300,0.54
2361.7,0,12.99,5011.53,2990.54,127.87,74.65,400,0.54
2078.7,519.7,11.43,4930.3,2852.36,133.83,78.68,400,0.54
1747.3,1164.9,9.61,4915.5,2724.58,140.04,84.22,400,0.54
1333.5,2000.3,7.33,4930.71,2498.78,147.93,91.58,400,0.54
775.1,3100.3,4.26,4997.99,2102.32,155.49,100.31,400,0.54
2361.7,0,12.99,5011.53,2990.54,127.87,74.65,500,0.54
2078.7,519.7,11.43,4930.3,2852.36,133.83,78.68,500,0.54
